dataset,experiment,alpha,volume_levelset,volume_one,volume_ot,volume_MVCS,coverage_levelset,coverage_one,coverage_ot,coverage_MVCS,ERT_levelset,ERT_one,ERT_ot,ERT_MVCS,WSC_levelset,WSC_one,WSC_ot,WSC_MVCS,time_levelset,time_one,time_ot,time_MVCS,volume_HDR,coverage_HDR,ERT_HDR,WSC_HDR,time_HDR
rf2,2,0.05,0.38779652,0.9080732,0.8920893740851024,0.4003842771053314,0.9474835886214442,0.9529540481400438,0.973741794310722,0.9321662783622742,0.0128991824925028,0.0604239560373336,0.0235279042198372,0.0423395217177259,0.695652186870575,0.7551020383834839,0.8297872543334961,0.6739130616188049,0.0219011306762695,0.0054934024810791,12.889365196228027,0.0733985900878906,0.4833886325359344,1.0,0.0500000119209289,1.0,347.99057149887085
rf2,9,0.1,0.35244843,0.76142186,0.9042280539584848,0.3637881577014923,0.9113785557986872,0.9354485776805253,0.9420131291028446,0.8982494473457336,0.0743998211453657,0.0709277784488641,0.0713241040652946,0.0767993857150019,0.72826087474823,0.79347825050354,0.7916666865348816,0.7113401889801025,0.02911376953125,0.0102934837341308,49.2337327003479,0.0702636241912841,0.4326516985893249,0.8840262293815613,0.0416153250847007,0.70652174949646,440.6135842800141
rf2,3,0.05,0.35820395,0.87478215,0.861501850506014,0.3776364028453827,0.948577680525164,0.9452954048140044,0.948577680525164,0.9474835991859436,0.0045877674982754,0.0682729912550107,0.0348856121693575,0.03706960278374,0.739130437374115,0.6739130616188049,0.739130437374115,0.717391312122345,0.023616075515747,0.0085401535034179,18.189087867736816,0.0698778629302978,0.5555847883224487,1.0,0.0500000119209289,1.0,353.2629897594452
rf1,0,0.05,0.33066317,0.93134886,0.4637964562322833,0.3178869783878326,0.9649890590809628,0.9452954048140044,0.9638949671772428,0.9387308359146118,0.0180496075873059,0.0702233910517657,0.0089761701538162,0.0608328901632608,0.804347813129425,0.5,0.804347813129425,0.4680851101875305,0.0506784915924072,0.0131227970123291,32.12154459953308,0.2549891471862793,0.6034523248672485,1.0,0.0500000119209289,1.0,519.8743073940277
rf1,2,0.05,0.34128684,0.8240238,0.5449032125878633,0.2992339432239532,0.9529540481400438,0.949671772428884,0.950765864332604,0.9463894963264464,0.0101753485587196,0.0651474291015686,0.0158848306413012,0.0425526999621207,0.7551020383834839,0.5199999809265137,0.695652186870575,0.5744680762290955,0.0453391075134277,0.0144948959350585,26.21032691001892,0.179699420928955,0.50575190782547,0.9638949632644652,0.0123803603107246,0.7735849022865295,445.1710739135742
rf1,4,0.05,0.31148055,0.8521806,0.6017258542585596,0.2882396578788757,0.9529540481400438,0.9442013129102844,0.925601750547046,0.9376367330551147,0.0246183937300162,0.0667201172752165,0.0188080166257094,0.0394961908136639,0.7446808218955994,0.54347825050354,0.695652186870575,0.6170212626457214,0.0504720211029052,0.0179119110107421,27.18094253540039,0.1823756694793701,0.5529199838638306,0.9682713150978088,0.0320554934027301,0.782608687877655,467.9910683631897
rf2,4,0.05,0.3780814,0.919674,0.9062637710583308,0.4006193280220032,0.9442013129102844,0.9518599562363238,0.9387308533916848,0.9529540538787842,0.011835106821638,0.0489977862135838,0.0235158818502408,0.0591947467572079,0.7234042286872864,0.739130437374115,0.739130437374115,0.739130437374115,0.0236191749572753,0.0072436332702636,51.80662727355957,0.0698161125183105,0.4954688847064972,1.0,0.0500000119209289,1.0,411.90367364883423
biais,0,0.1,1.0837196,1.0713264,1.4001609741490622,1.0555319786071775,0.9072164948453608,0.9033505154639176,0.9265463917525774,0.8801546096801758,0.0134044715488519,0.0149065412658615,0.0353134964792268,0.0391563230590252,0.7317073345184326,0.7435897588729858,0.7692307829856873,0.6582278609275818,0.0121951103210449,0.0038583278656005,74.47624802589417,0.0416359901428222,1.336097002029419,0.8904638886451721,0.0487262233354712,0.7051281929016113,352.0626714229584
rf2,5,0.05,0.3797729,0.9396095,0.8230826515100903,0.3970257639884949,0.9595185995623632,0.949671772428884,0.9387308533916848,0.9518599510192872,0.043012078319635,0.0707728422547807,0.0239776637399117,0.042779687450561,0.717391312122345,0.695652186870575,0.7142857313156128,0.7083333134651184,0.0236725807189941,0.0081853866577148,50.090967893600464,0.0745890140533447,0.493303120136261,1.0,0.0500000119209289,1.0,427.8062474727631
taxi,0,0.1,3.3283918,3.4434383,3.264872799275153,3.2724380493164062,0.901794453507341,0.899673735725938,0.8862969004893965,0.8970636129379272,0.0154649314444761,0.0323327942734635,0.0405872771634946,0.0198694940103403,0.8504672646522522,0.8042071461677551,0.7349593639373779,0.8254486322402954,0.0652825832366943,0.0232040882110595,2.829156875610352,0.3285369873046875,2.7649545669555664,0.90179443359375,0.0073409531283728,0.8499184250831604,2641.644101858139
rf2,7,0.05,0.36115536,0.88758206,0.8154460752688368,0.3889937102794647,0.9452954048140044,0.949671772428884,0.9474835886214442,0.9551422595977784,0.0366492569514568,0.0737446793427247,0.0462943671924075,0.0541560158818031,0.717391312122345,0.7307692170143127,0.6739130616188049,0.7234042286872864,0.0235486030578613,0.0044398307800292,38.92550277709961,0.0697474479675293,0.4700556695461273,0.940919041633606,0.0316261336623473,0.7234042286872864,426.3525688648224
biais,2,0.1,1.068871,1.1383336,1.3105556172253785,1.1139150857925415,0.8969072164948454,0.895618556701031,0.8969072164948454,0.8981958627700806,0.0211166278955066,0.0394177041396905,0.0319818095336579,0.0255202698392055,0.737500011920929,0.707317054271698,0.7241379022598267,0.7160493731498718,0.0144727230072021,0.0045833587646484,2.564926862716675,0.0567893981933593,1.4088776111602783,0.8865979313850403,0.0195847750341133,0.6666666865348816,475.6217885017395
biais,1,0.1,1.1189384,1.2554817,1.2508797118336523,1.1885812282562256,0.9033505154639176,0.9317010309278352,0.8685567010309279,0.9317010045051576,0.0072059585990937,0.0515335138165526,0.0500115763835417,0.0203507186757127,0.6987951993942261,0.7692307829856873,0.6538461446762085,0.7692307829856873,0.0134570598602294,0.0055294036865234,2.579341650009156,0.0617620944976806,1.4923769235610962,0.93427836894989,0.025253946252654,0.7777777910232544,441.938640832901
casp,1,0.05,1.6355137,1.9255791,2.335353289063822,1.5780318975448608,0.939440314822912,0.9433756012243112,0.9444687363358112,0.9414079785346984,0.0085690874878136,0.0244852291154319,0.0164625321121793,0.0052263803543405,0.8247863054275513,0.824999988079071,0.8500000238418579,0.8528138399124146,0.0263609886169433,0.0131001472473144,1.9917199611663816,0.3553469181060791,1.648491144180298,0.9418452382087708,0.0053555198311641,0.8547008633613586,2000.377435207367
casp,5,0.05,1.7764817,1.892719,2.2039578296206344,1.5751723051071167,0.9521206821163096,0.9368167905553126,0.9457804984696108,0.9374727010726928,0.0100563940651124,0.0245942778410646,0.0180361623073621,0.0132053116380764,0.8777292370796204,0.8253275156021118,0.847161591053009,0.8530611991882324,0.0287520885467529,0.0130755901336669,2.04447865486145,0.3654792308807373,1.7080843448638916,0.9532138109207152,0.0062508456614148,0.8791666626930237,4200.335247755051
biais,3,0.1,1.0579978,1.0627383,1.3245839669087882,1.039049744606018,0.9072164948453608,0.9007731958762888,0.9123711340206184,0.8891752362251282,-0.0157286941107883,0.0221819698583793,0.0046236650129307,0.019849459718731,0.7283950448036194,0.7307692170143127,0.762499988079071,0.7051281929016113,0.0125463008880615,0.0042135715484619,4.430659294128418,0.0631244182586669,1.1921026706695557,0.8724226951599121,0.0339834424796629,0.6987951993942261,377.10183691978455
biais,0,0.05,1.309157,1.3629321,1.667309507651801,1.3227297067642212,0.9548969072164948,0.9561855670103092,0.9871134020618556,0.9471649527549744,0.0083813110129511,0.0149578223985714,0.0434317733701149,0.0027138140252841,0.692307710647583,0.7804877758026123,0.8461538553237915,0.692307710647583,0.007704734802246,0.0041162967681884,2.175427198410034,0.0424592494964599,1.5823615789413452,0.9304123520851136,0.0134185216927745,0.6904761791229248,332.55861473083496
casp,7,0.05,1.6996657,1.9812672,2.248091030802776,1.599329948425293,0.9486226497595104,0.9556187144731088,0.959772627896808,0.9505903124809264,0.003213021164496,0.0210990485542523,0.0192175462431502,0.0076962397098569,0.847161591053009,0.8622047305107117,0.864628791809082,0.875,0.0276181697845459,0.0137498378753662,1.9942641258239744,0.3180978298187256,1.632472038269043,0.9462177753448486,-0.0025345898768997926,0.8558952212333679,4276.476471662521
rf2,6,0.05,0.4458586,0.97901064,0.9031205424875082,0.4793477356433868,0.9463894967177244,0.948577680525164,0.9704595185995624,0.9606127142906188,0.0037248576137673,0.059821663069337,0.0325016604045099,0.0485804449314327,0.7551020383834839,0.717391312122345,0.782608687877655,0.7446808218955994,0.0282282829284667,0.0110344886779785,43.60774278640747,0.0780723094940185,0.5540730357170105,1.0,0.0500000119209289,1.0,423.26186442375183
rf2,9,0.05,0.40110052,1.0113332,0.9235115369966582,0.4305728077888489,0.9617067833698032,0.973741794310722,0.9715536105032824,0.9562363028526306,0.0163147864388695,0.0502107832415042,0.0395136110919921,0.019163521775854,0.739130437374115,0.8039215803146362,0.760869562625885,0.7659574747085571,0.0246627330780029,0.006955862045288,43.48849534988403,0.0685837268829345,0.5203195810317993,1.0,0.0500000119209289,1.0,450.5634529590607
casp,3,0.05,1.8341757,2.0342586,2.2907813867577125,1.6483582258224487,0.9479667686926104,0.9490599038041102,0.9462177525142108,0.945343255996704,0.0157426087612061,0.0283767556062556,0.0147133990493599,0.01254735607947,0.867521345615387,0.8534482717514038,0.8403361439704895,0.867521345615387,0.0310420989990234,0.0126731395721435,2.0133209228515625,0.3256940841674804,1.77715003490448,0.9549628496170044,0.0096868454036896,0.8765957355499268,2033.417396306992
taxi,1,0.1,3.2652237,3.3974836,3.291209716782163,3.2363855838775635,0.899184339314845,0.903099510603589,0.89836867862969,0.9021207094192504,0.0076019559754438,0.0269494343737404,0.0360522089735718,0.0198694979386072,0.8444084525108337,0.8106416463851929,0.7377567291259766,0.8276422619819641,0.062922716140747,0.0209302902221679,3.172431230545044,0.307626724243164,1.6370384693145752,0.8957585692405701,0.0056769933825021,0.8240740895271301,2731.2540340423584
casp,9,0.1,1.3997027,1.5973129,1.5599484141697142,1.3111404180526731,0.9129864451246174,0.9073021425448186,0.9138609532138172,0.9092698097229004,0.0208564424611128,0.0461750426324177,0.0293866277500776,0.0159185127672539,0.8340611457824707,0.8103448152542114,0.8217213153839111,0.8380129337310791,0.0615661144256591,0.0272300243377685,4.674974203109741,0.7891530990600586,1.3255103826522827,0.9097070693969728,0.0216457200308925,0.8305439352989197,1787.4713246822355
biais,7,0.1,1.0025183,1.090291,1.22474301210662,1.0493810176849363,0.8685567010309279,0.8904639175257731,0.9097938144329896,0.8994845151901245,0.0221604432874321,0.0265657585469822,0.0389164691665529,0.0185210968503486,0.6829268336296082,0.6835442781448364,0.7530864477157593,0.7250000238418579,0.0170023441314697,0.0057311058044433,14.707510232925417,0.0624997615814209,1.4337841272354126,0.938144326210022,0.0353250852037402,0.8048780560493469,347.8263065814972
biais,2,0.05,1.3124324,1.3653367,1.4781622485173145,1.3416301012039185,0.9587628865979382,0.9600515463917526,0.9510309278350516,0.9613401889801024,0.0171505435633205,0.023839542796732,0.0139536865039538,0.0188436787871904,0.7435897588729858,0.7674418687820435,0.7435897588729858,0.7692307829856873,0.0090408325195312,0.0045194625854492,2.744363307952881,0.0610103607177734,1.7144124507904053,0.9510309100151062,0.0095748599823887,0.7142857313156128,518.1341333389282
casp,8,0.1,1.332088,1.5134591,1.4986238932111096,1.2774031162261963,0.9055531263664188,0.8992129427197202,0.90030607783122,0.9029296040534972,0.0144311164219718,0.0396581698510817,0.0420635932600628,0.0210788455788138,0.8369565010070801,0.8144105076789856,0.8100436925888062,0.8340425491333008,0.077714204788208,0.0341956615447998,4.397351741790772,0.8618466854095459,1.351776123046875,0.9090511798858644,0.020985579125298,0.8449781537055969,1845.089133024216
biais,9,0.1,1.0197833,1.0614797,1.1894181082745614,1.0236718654632568,0.8865979381443299,0.8891752577319587,0.8788659793814433,0.8943299055099487,0.0342481397596442,0.0409942106474915,0.0453928827490069,0.0293531877684928,0.7093023061752319,0.692307710647583,0.6794871687889099,0.7142857313156128,0.0136868953704833,0.0039186477661132,9.987821102142334,0.0583524703979492,1.3100398778915403,0.8956185579299927,0.0002878360535311,0.737500011920929,393.3117322921753
biais,3,0.05,1.2303733,1.3069955,1.4945922645661394,1.2462581396102903,0.9458762886597938,0.9458762886597938,0.9510309278350516,0.9432989954948424,0.0033316792526749,0.0139272146603605,0.0119751895745989,0.001182795973037,0.7250000238418579,0.738095223903656,0.7435897588729858,0.738095223903656,0.010268211364746,0.0036237239837646,3.9767637252807617,0.0613534450531005,1.472448468208313,0.935567021369934,0.019459878393596,0.7272727489471436,370.6915032863617
biais,1,0.05,1.4359077,1.5469552,1.4993921509117394,1.48750638961792,0.963917525773196,0.9690721649484536,0.9265463917525774,0.967783510684967,0.0042547625387079,0.0230587354092878,0.0378792360935258,0.0077096851006137,0.7692307829856873,0.7948718070983887,0.6666666865348816,0.7692307829856873,0.0130145549774169,0.0052623748779296,2.6737005710601807,0.066941499710083,1.9479442834854128,0.984536111354828,0.0318147341863886,0.8703703880310059,530.281311750412
biais,8,0.1,1.0593972,1.0786695,1.2597527790844627,1.072772979736328,0.9059278350515464,0.8930412371134021,0.9149484536082474,0.9007731676101683,0.0229214302817093,0.0628668357184152,0.052337477155911,0.0538296170270176,0.7051281929016113,0.6904761791229248,0.7435897588729858,0.7051281929016113,0.2077980041503906,0.0073521137237548,14.05670952796936,0.388866662979126,1.307568073272705,0.9007731676101683,0.0149115009737764,0.6913580298423767,635.0867676734924
scm1d,2,0.1,1.1890315,1.5507772,1.7924160722960203,1.3226128816604614,0.9143730886850152,0.9031600407747196,0.8674821610601428,0.8980631828308105,0.0331140720250259,0.1203864227338589,0.0335481083036197,0.1206008631602897,0.7669903039932251,0.5656565427780151,0.6868686676025391,0.5523809790611267,0.0374741554260253,0.0055124759674072,4.320846319198608,0.0551915168762207,1.2948720455169678,1.0,0.1000000238418579,1.0,487.62621998786926
biais,4,0.1,1.000021,1.0048858,1.1037369792261609,1.0023491382598877,0.8969072164948454,0.8827319587628866,0.8969072164948454,0.8917526006698608,0.0103043831804747,0.0577684023540014,0.0262894980309914,0.0448387154574429,0.7108433842658997,0.6790123581886292,0.7250000238418579,0.692307710647583,0.034794807434082,0.0091528892517089,26.938289165496823,0.1441004276275634,1.2953249216079712,0.8994845151901245,-0.0128800655535373,0.7179487347602844,1016.8067095279694
taxi,0,0.05,4.0727544,4.1171575,3.906447263769138,4.062962055206299,0.9535073409461664,0.9487765089722676,0.9432300163132136,0.9487764835357666,0.0118270841936108,0.0165579149229102,0.0220554655955627,0.0176182733663338,0.8899676203727722,0.8621794581413269,0.8121387362480164,0.8587570786476135,0.0455222129821777,0.0211362838745117,2.857320547103882,0.3310854434967041,3.3084259033203125,0.9543229937553406,0.008450250757849,0.8892508149147034,2503.004628181457
taxi,9,0.1,3.385858,3.4990783,3.3512145083581686,3.365741014480591,0.902936378466558,0.9024469820554648,0.8964110929853181,0.8986949324607849,0.0026753765140427,0.0257748858963684,0.0314192538549227,0.0235399688243088,0.8495145440101624,0.8019323945045471,0.7601957321166992,0.8196457624435425,0.0445630550384521,0.0137968063354492,3.7115464210510254,0.3851869106292724,2.789689540863037,0.9032626152038574,0.0050244793028465,0.8531810641288757,2309.890176057816
taxi,8,0.1,3.3444064,3.4638646,3.303595858155873,3.356276750564575,0.9092985318107668,0.9061990212071778,0.899510603588907,0.9086459875106812,0.0134747299440144,0.0236215427688051,0.0307014761313334,0.0189559667767747,0.8564437031745911,0.8075040578842163,0.7601957321166992,0.824367105960846,0.039090871810913,0.0159275531768798,3.62876296043396,0.4135608673095703,2.801125288009644,0.9123980402946472,0.0121370487073117,0.8646003007888794,2353.6339490413666
biais,5,0.1,1.1312708,1.1156111,1.1511436945816294,1.136199116706848,0.9252577319587628,0.9085051546391752,0.895618556701031,0.9329897165298462,0.0314144081592165,0.0278560863475941,0.0407229129118402,0.0373647842375674,0.7564102411270142,0.7469879388809204,0.707317054271698,0.7749999761581421,0.1968870162963867,0.0458936691284179,24.552581310272217,0.1569268703460693,1.342292547225952,0.9007731676101683,0.005386280463292,0.7407407164573669,969.9545979499816
biais,6,0.1,1.1677115,1.2270888,1.5486655983594904,1.1789135932922363,0.9252577319587628,0.9304123711340206,0.9420103092783504,0.9239690899848938,0.020607131138826,0.0278246655495724,0.0437948929977574,0.016701420862089,0.7564102411270142,0.7692307829856873,0.807692289352417,0.7721518874168396,0.0518364906311035,0.0154416561126708,24.81002855300904,0.1736049652099609,1.298951506614685,0.8853092789649963,0.0290951179669256,0.675000011920929,559.2125468254089
taxi,5,0.1,3.366036,3.4403167,3.39042432441861,3.357765913009644,0.9065252854812398,0.9057096247960847,0.9055464926590538,0.9097879528999328,0.0045677128662681,0.0288417705703909,0.0461990298493651,0.0286460149540986,0.8418604731559753,0.8199697136878967,0.7358185052871704,0.8321377038955688,0.0493483543395996,0.018247365951538,4.044211864471436,0.425041913986206,2.7467129230499268,0.9102773070335388,0.0086460213482282,0.8590704798698425,2685.7146606445312
taxi,7,0.1,3.3082998,3.4030743,3.3754810795141448,3.295376777648926,0.8986949429037521,0.8955954323001631,0.9040783034257748,0.8985317945480347,0.000489395088706,0.0245024508014199,0.0315497662464907,0.0210114233256553,0.8465266823768616,0.7918699383735657,0.7814029455184937,0.8085442781448364,0.0481626987457275,0.0166928768157959,3.91241455078125,0.4280869960784912,2.707044839859009,0.8988580703735352,0.0024796065848569,0.8384991884231567,2404.968052387237
taxi,4,0.1,3.3166714,3.4785457,3.408455320294031,3.3185014724731445,0.8946166394779772,0.8985318107667211,0.8988580750407831,0.8952691555023193,0.0002936225147465,0.0285155012401437,0.0309624875350255,0.0184665596699053,0.8408359885215759,0.790243923664093,0.7629870176315308,0.8156606554985046,0.0601763725280761,0.0169196128845214,3.9447062015533447,0.4281532764434814,2.778382062911988,0.907340943813324,0.0069820695755726,0.8482871055603027,2711.277351617813
taxi,6,0.1,3.28482,3.3922818,3.3567276723773585,3.2465920448303223,0.8970636215334421,0.8926590538336052,0.897716150081566,0.8928222060203552,0.0071778115012711,0.0270799359917446,0.039510610091939,0.0289070155453331,0.8349514603614807,0.7792207598686218,0.7435064911842346,0.8009787797927856,0.0502593517303466,0.0179619789123535,3.917225599288941,0.4230527877807617,2.7140254974365234,0.9058727622032166,0.0172267634950298,0.8478964567184448,2573.8684437274933
biais,7,0.05,1.2156959,1.323228,1.4240287138744874,1.2282384634017944,0.9394329896907216,0.9420103092783504,0.9716494845360824,0.94072163105011,0.0255020680735188,0.0251207635745812,0.0244731284193602,0.0186658396939781,0.6744186282157898,0.6904761791229248,0.8205128312110901,0.699999988079071,0.0125653743743896,0.00480318069458,17.4617760181427,0.0625209808349609,1.7316844463348389,0.9652062058448792,0.0193292081296887,0.761904776096344,332.8803391456604
biais,9,0.05,1.1831214,1.2630931,1.3962368974264912,1.2574474811553955,0.9291237113402062,0.9471649484536082,0.9574742268041238,0.9471649527549744,0.009775018406072,0.0119007463214612,0.0021811490289626,0.0097866037524959,0.6097561120986938,0.738095223903656,0.739130437374115,0.6585366129875183,0.0111820697784423,0.0058314800262451,10.96232271194458,0.0620355606079101,1.6241552829742432,0.9484536051750184,0.0191902432183375,0.7179487347602844,376.9778108596802
taxi,1,0.05,4.0636654,4.127403,3.8795535385227216,4.06506872177124,0.9546492659053832,0.9513866231647634,0.9481239804241436,0.951549768447876,0.0075040839819106,0.0133115855554577,0.0202773283784191,0.0150081600683937,0.8870967626571655,0.8606811165809631,0.8045602440834045,0.8697068691253662,0.0475733280181884,0.0205960273742675,3.100841522216797,0.3300874233245849,2.7212612628936768,0.9517129063606262,0.0058564474493216,0.8842443823814392,2754.7250411510468
scm1d,2,0.05,1.3002839,2.1226308,1.8181716166186543,1.746834397315979,0.9408766564729868,0.9480122324159022,0.9520897043832824,0.9480122327804564,0.014933184955968,0.0768113628182647,-0.0020983072836559,0.0707971698772496,0.6800000071525574,0.4799999892711639,0.7799999713897705,0.4600000083446502,0.0332906246185302,0.005176305770874,55.15565514564514,0.055283784866333,1.2948720455169678,1.0,0.0500000119209289,1.0,437.2344892024994
scm1d,0,0.1,1.1330417,1.521756,1.725512422504251,1.3015873432159424,0.8950050968399592,0.8837920489296636,0.872579001019368,0.8939857482910156,0.0306868348271812,0.1250968724288533,0.0373738723543163,0.1173438423793575,0.747474730014801,0.5454545617103577,0.6800000071525574,0.5555555820465088,0.047778844833374,0.0082767009735107,21.54821920394897,0.0829246044158935,1.2812914848327637,1.0,0.1000000238418579,1.0,478.4559330940247
scm1d,1,0.1,1.1510557,1.5452163,1.550976450425627,1.2684928178787231,0.9194699286442406,0.9062181447502548,0.9133537206931702,0.8980631828308105,0.0227463133357589,0.1116223075606471,0.0437159553545318,0.1157008314001786,0.7722772359848022,0.5959596037864685,0.7549019455909729,0.5555555820465088,0.048220157623291,0.0083081722259521,21.86182713508606,0.0762090682983398,1.270992875099182,1.0,0.1000000238418579,1.0,488.9042637348175
biais,8,0.05,1.2308804,1.3277701,1.3912087510270894,1.3247365951538086,0.9445876288659794,0.9600515463917526,0.9587628865979382,0.9561855792999268,0.0189710515919946,0.0236997584344139,0.0069404538423192,0.0264069523448486,0.7179487347602844,0.7560975551605225,0.7692307829856873,0.7435897588729858,0.0145714282989501,0.0060033798217773,13.412843465805054,0.2586486339569092,1.6181890964508057,0.9587628841400146,0.016325896141251,0.7674418687820435,605.2882509231567
scm1d,3,0.1,1.1232345,1.4555455,1.5936982043719028,1.2535353899002075,0.8929663608562691,0.8950050968399592,0.9235474006116208,0.8970438241958618,0.053542944754663,0.130974839481556,0.0280078888766866,0.0995576642540888,0.6960784196853638,0.5959596037864685,0.808080792427063,0.6363636255264282,0.0463643074035644,0.0092856884002685,20.88561463356018,0.0777196884155273,1.3106001615524292,1.0,0.1000000238418579,1.0,496.3113322257996
scm1d,5,0.1,1.140349,1.3606781,1.4940281306289769,1.217745661735535,0.891946992864424,0.8593272171253823,0.8888888888888888,0.8685015439987183,0.011723816799868,0.1473220839347788,0.0245923574052548,0.1185704016888016,0.7425742745399475,0.4646464586257934,0.7171717286109924,0.5151515007019043,0.0466337203979492,0.0099682807922363,21.742290019989014,0.1143305301666259,1.27031147480011,1.0,0.1000000238418579,1.0,478.57237362861633
scm1d,4,0.1,1.1329889,1.5397744,1.794407014388642,1.336258053779602,0.9164118246687054,0.9184505606523956,0.8888888888888888,0.9072375297546388,0.0331492947232941,0.110176125658765,0.045194247253544,0.110973804604386,0.7575757503509521,0.6363636255264282,0.6666666865348816,0.5981308221817017,0.0541639328002929,0.0079319477081298,21.202869415283203,0.0935149192810058,1.2769980430603027,1.0,0.1000000238418579,1.0,488.8899705410004
scm1d,6,0.1,1.1501213,1.548292,1.714153691232989,1.3005943298339844,0.8746177370030581,0.9041794087665648,0.8899082568807339,0.903160035610199,0.0255930628774574,0.1060872399175919,0.03990469360233,0.1089495614910451,0.7235772609710693,0.6100000143051147,0.7450980544090271,0.6161616444587708,0.0471637248992919,0.0051655769348144,21.77143096923828,0.1123981475830078,1.2776280641555786,1.0,0.1000000238418579,1.0,489.72525215148926
scm20d,0,0.1,1.1871109,1.6501753,2.2774074603728125,1.4571709632873535,0.8775055679287305,0.900890868596882,0.930957683741648,0.8964365124702454,0.0222929767094214,0.0955369460086952,0.0356387517572115,0.0948889016868311,0.699999988079071,0.699999988079071,0.800000011920929,0.699999988079071,0.0448005199432373,0.0042273998260498,3.426867723464966,0.0681772232055664,1.5653876066207886,0.8841871023178101,0.0144965830358343,0.7222222089767456,493.5094759464264
scm20d,1,0.1,1.2815409,1.8475381,2.6273399975202767,1.5939003229141235,0.8997772828507795,0.9120267260579064,0.8953229398663697,0.9175946712493896,0.0313854796852405,0.0917802754164777,0.0171371848963566,0.097795174163295,0.7551020383834839,0.6739130616188049,0.7333333492279053,0.7311828136444092,0.036527395248413,0.0070881843566894,40.59937882423401,0.0525312423706054,1.9002492427825928,1.0,0.1000000238418579,1.0,480.0083854198456
scm1d,7,0.1,1.1027548,1.4832147,1.5823936825153575,1.2997461557388306,0.873598369011213,0.8939857288481141,0.8634046890927625,0.8929663896560669,0.0382357785853156,0.1342246049848181,0.0294737268109204,0.1232155918050007,0.7099999785423279,0.5757575631141663,0.6899999976158142,0.5757575631141663,0.0401997566223144,0.0059504508972167,79.88759779930115,0.0604135990142822,1.2499552965164185,1.0,0.1000000238418579,1.0,493.1097400188446
scm1d,8,0.1,1.1625333,1.5578843,1.7714232150299207,1.3275344371795654,0.8899082568807339,0.8960244648318043,0.9490316004077471,0.8919469714164734,0.0257971637658747,0.1268921716131967,0.0498632770368599,0.1185289689028163,0.7171717286109924,0.4848484992980957,0.8181818127632141,0.4747474789619446,0.0445177555084228,0.0060465335845947,5.999882459640503,0.0748109817504882,1.3197708129882812,1.0,0.1000000238418579,1.0,488.4269092082977
scm1d,9,0.1,1.1571022,1.5313779,1.689132645967945,1.266435146331787,0.8705402650356778,0.908256880733945,0.8858307849133538,0.9021406769752502,0.0262249933652009,0.1198218315089538,0.0282254206112946,0.1100362717382873,0.6969696879386902,0.5959596037864685,0.7227723002433777,0.5858585834503174,0.0422508716583251,0.0060193538665771,7.536514759063721,0.0733139514923095,1.2462211847305298,1.0,0.1000000238418579,1.0,478.980583190918
biais,4,0.05,1.2154379,1.1925555,1.3094429162300012,1.1814978122711182,0.9536082474226804,0.9368556701030928,0.9690721649484536,0.9510309100151062,0.0205922299007229,0.0299081892598454,0.0203747002096389,0.013788257430071,0.738095223903656,0.6904761791229248,0.7692307829856873,0.7179487347602844,0.0197310447692871,0.0176680088043212,26.50918173789978,0.1499547958374023,1.6589224338531494,0.9664948582649232,0.0061960380140467,0.7948718070983887,955.2503781318665
scm20d,2,0.1,1.3281573,1.7839313,3.122007968169554,1.4601160287857056,0.9020044543429844,0.8930957683741648,0.9064587973273942,0.8964365124702454,0.0188988283034217,0.1064779771639648,0.0193954165051399,0.0819615258924862,0.7362637519836426,0.6777777671813965,0.7444444298744202,0.7052631378173828,0.0459861755371093,0.0040240287780761,5.391273260116577,0.0691397190093994,1.656347155570984,0.8919821977615356,0.0419056546695479,0.7111111283302307,466.58717918396
scm20d,6,0.1,1.3009849,1.7711139,2.6187580381341364,1.598535656929016,0.9020044543429844,0.9097995545657016,0.9164810690423164,0.9175946712493896,0.0144816939628028,0.083097468165416,0.0300546377390382,0.0828715228264854,0.7333333492279053,0.7333333492279053,0.7666666507720947,0.7444444298744202,0.0340118408203125,0.004467487335205,84.85200190544128,0.0509521961212158,1.7238162755966189,0.9142538905143738,0.0313929367169025,0.7666666507720947,484.664146900177
biais,5,0.05,1.3505938,1.2890629,1.3287493136084794,1.2556687593460083,0.9652061855670104,0.940721649484536,0.961340206185567,0.9484536051750184,0.0073556734304767,0.0171282024517643,0.0069445894906301,0.0129015740054614,0.7804877758026123,0.7317073345184326,0.7179487347602844,0.7435897588729858,0.0282356739044189,0.011484146118164,27.216712713241577,0.1547057628631591,1.7365633249282837,0.967783510684967,0.0150678346934054,0.7948718070983887,1506.5877511501312
scm20d,1,0.05,1.5526499,2.2028065,2.672433120715856,2.00498104095459,0.9576837416481068,0.9487750556792872,0.9632516703786193,0.9510022401809692,0.0120180078214329,0.0517957865851477,0.0142507859507678,0.0582644400738692,0.800000011920929,0.6666666865348816,0.800000011920929,0.6666666865348816,0.0366237163543701,0.0058474540710449,48.99290943145752,0.051826000213623,1.9002492427825928,1.0,0.0500000119209289,1.0,480.53515815734863
